%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1489487604384244608,0,1489487604434014442,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604388522093,0,1489487604888243318,base_footprint,base_link,0.0,0.0,0.0102,0.0,0.0,0.0,1.0,0,1489487604888250305,camera_rgb_frame,camera_depth_frame,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0,1489487604888252924,camera_depth_frame,camera_depth_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487604888255447,camera_rgb_frame,camera_link,-0.031,0.0125,-0.016,0.0,0.0,0.0,1.0,0,1489487604888256701,base_link,camera_rgb_frame,-0.087,-0.0125,0.287,0.0,0.0,0.0,1.0,0,1489487604888259797,camera_rgb_frame,camera_rgb_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487604888261154,base_link,caster_back_link,-0.135,0.0,0.009,-0.707106781185,0.0,0.0,0.707106781188,0,1489487604888262454,base_link,caster_front_link,0.115,0.0,0.007,-0.707106781185,0.0,0.0,0.707106781188,0,1489487604888264127,base_link,cliff_sensor_front_link,0.156,0.0,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487604888273995,base_link,cliff_sensor_left_link,0.08734,0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487604888275382,base_link,cliff_sensor_right_link,0.085,-0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487604888276320,base_link,gyro_link,0.056,0.062,0.0202,0.0,0.0,0.0,1.0,0,1489487604888277699,base_link,plate_bottom_link,0.02364,0.0,0.1306,0.0,0.0,0.0,1.0,0,1489487604888278852,base_link,plate_middle_link,-0.01364,0.0,0.1874,0.0,0.0,0.0,1.0,0,1489487604888279723,base_link,plate_top_link,-0.01364,0.0,0.3966,0.0,0.0,0.0,1.0,0,1489487604888280736,base_link,pole_bottom_0_link,0.12,0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487604888282013,base_link,pole_bottom_1_link,0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487604888286066,base_link,pole_bottom_2_link,-0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487604888287482,base_link,pole_bottom_3_link,0.12,-0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487604888288981,base_link,pole_bottom_4_link,0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487604888290473,base_link,pole_bottom_5_link,-0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487604888291729,base_link,pole_kinect_0_link,-0.1024,0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487604888292721,base_link,pole_kinect_1_link,-0.1024,-0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487604888293996,base_link,pole_middle_0_link,0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487604888295460,base_link,pole_middle_1_link,0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487604888296810,base_link,pole_middle_2_link,-0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487604888298088,base_link,pole_middle_3_link,-0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487604888299419,base_link,pole_top_0_link,0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487604888300566,base_link,pole_top_1_link,0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487604888301699,base_link,pole_top_2_link,-0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487604888302608,base_link,pole_top_3_link,-0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0
1489487604401603225,0,1489487604401016159,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604421566573,0,1489487604420989812,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604426478376,0,1489487604401091153,base_link,wheel_left_link,0.0,0.115,0.025,0.106855030099,0.698986410841,0.698986410844,-0.1068550301,0,1489487604401091153,base_link,wheel_right_link,0.0,-0.115,0.025,0.475842483717,0.523042953004,0.523042953007,-0.475842483719
1489487604434433782,0,1489487604484019858,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604442577354,0,1489487604442002417,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604461588351,0,1489487604460987950,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604481627485,0,1489487604480981157,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604484414775,0,1489487604534040156,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604501546927,0,1489487604500949372,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604521502833,0,1489487604520919817,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604534233037,0,1489487604584011744,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604541400480,0,1489487604540938785,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604561427446,0,1489487604560908789,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604581561731,0,1489487604580901180,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604584399773,0,1489487604634040169,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604588977095,0,1489487605088562284,base_footprint,base_link,0.0,0.0,0.0102,0.0,0.0,0.0,1.0,0,1489487605088574116,camera_rgb_frame,camera_depth_frame,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0,1489487605088580055,camera_depth_frame,camera_depth_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605088585192,camera_rgb_frame,camera_link,-0.031,0.0125,-0.016,0.0,0.0,0.0,1.0,0,1489487605088587798,base_link,camera_rgb_frame,-0.087,-0.0125,0.287,0.0,0.0,0.0,1.0,0,1489487605088592168,camera_rgb_frame,camera_rgb_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605088594644,base_link,caster_back_link,-0.135,0.0,0.009,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605088597305,base_link,caster_front_link,0.115,0.0,0.007,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605088600262,base_link,cliff_sensor_front_link,0.156,0.0,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605088614505,base_link,cliff_sensor_left_link,0.08734,0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605088616870,base_link,cliff_sensor_right_link,0.085,-0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605088618840,base_link,gyro_link,0.056,0.062,0.0202,0.0,0.0,0.0,1.0,0,1489487605088621356,base_link,plate_bottom_link,0.02364,0.0,0.1306,0.0,0.0,0.0,1.0,0,1489487605088624082,base_link,plate_middle_link,-0.01364,0.0,0.1874,0.0,0.0,0.0,1.0,0,1489487605088626182,base_link,plate_top_link,-0.01364,0.0,0.3966,0.0,0.0,0.0,1.0,0,1489487605088628753,base_link,pole_bottom_0_link,0.12,0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605088630692,base_link,pole_bottom_1_link,0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605088636165,base_link,pole_bottom_2_link,-0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605088638325,base_link,pole_bottom_3_link,0.12,-0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605088640666,base_link,pole_bottom_4_link,0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605088642856,base_link,pole_bottom_5_link,-0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605088645051,base_link,pole_kinect_0_link,-0.1024,0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605088646880,base_link,pole_kinect_1_link,-0.1024,-0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605088648764,base_link,pole_middle_0_link,0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605088650749,base_link,pole_middle_1_link,0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605088653044,base_link,pole_middle_2_link,-0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605088655219,base_link,pole_middle_3_link,-0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605088657109,base_link,pole_top_0_link,0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605088659219,base_link,pole_top_1_link,0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605088661764,base_link,pole_top_2_link,-0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605088664280,base_link,pole_top_3_link,-0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0
1489487604601478331,0,1489487604600930266,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604622392548,0,1489487604621846142,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604626443601,0,1489487604621898443,base_link,wheel_left_link,0.0,0.115,0.025,0.106855030099,0.698986410841,0.698986410844,-0.1068550301,0,1489487604621898443,base_link,wheel_right_link,0.0,-0.115,0.025,0.475842483717,0.523042953004,0.523042953007,-0.475842483719
1489487604634439741,0,1489487604684058322,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604641426523,0,1489487604640886351,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604661559329,0,1489487604660871525,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604681507688,0,1489487604680889470,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604684453039,0,1489487604734054004,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604701401405,0,1489487604700860381,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604721346281,0,1489487604720859869,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604734449527,0,1489487604784039562,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604741313644,0,1489487604740833421,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604761404242,0,1489487604760846064,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604782475944,0,1489487604781802178,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604784362872,0,1489487604834010155,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604788207707,0,1489487605287940717,base_footprint,base_link,0.0,0.0,0.0102,0.0,0.0,0.0,1.0,0,1489487605287947396,camera_rgb_frame,camera_depth_frame,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0,1489487605287950042,camera_depth_frame,camera_depth_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605287952625,camera_rgb_frame,camera_link,-0.031,0.0125,-0.016,0.0,0.0,0.0,1.0,0,1489487605287953825,base_link,camera_rgb_frame,-0.087,-0.0125,0.287,0.0,0.0,0.0,1.0,0,1489487605287956284,camera_rgb_frame,camera_rgb_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605287957754,base_link,caster_back_link,-0.135,0.0,0.009,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605287958774,base_link,caster_front_link,0.115,0.0,0.007,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605287960283,base_link,cliff_sensor_front_link,0.156,0.0,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605287969882,base_link,cliff_sensor_left_link,0.08734,0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605287970804,base_link,cliff_sensor_right_link,0.085,-0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605287971732,base_link,gyro_link,0.056,0.062,0.0202,0.0,0.0,0.0,1.0,0,1489487605287973158,base_link,plate_bottom_link,0.02364,0.0,0.1306,0.0,0.0,0.0,1.0,0,1489487605287974232,base_link,plate_middle_link,-0.01364,0.0,0.1874,0.0,0.0,0.0,1.0,0,1489487605287975002,base_link,plate_top_link,-0.01364,0.0,0.3966,0.0,0.0,0.0,1.0,0,1489487605287975979,base_link,pole_bottom_0_link,0.12,0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605287977067,base_link,pole_bottom_1_link,0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605287980999,base_link,pole_bottom_2_link,-0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605287982084,base_link,pole_bottom_3_link,0.12,-0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605287982930,base_link,pole_bottom_4_link,0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605287983820,base_link,pole_bottom_5_link,-0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605287984688,base_link,pole_kinect_0_link,-0.1024,0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605287985472,base_link,pole_kinect_1_link,-0.1024,-0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605287986432,base_link,pole_middle_0_link,0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605287987320,base_link,pole_middle_1_link,0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605287988265,base_link,pole_middle_2_link,-0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605287989562,base_link,pole_middle_3_link,-0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605287990504,base_link,pole_top_0_link,0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605287991664,base_link,pole_top_1_link,0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605287992753,base_link,pole_top_2_link,-0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605287993743,base_link,pole_top_3_link,-0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0
1489487604801083924,0,1489487604800723572,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604821362777,0,1489487604820771837,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604834309143,0,1489487604884030844,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604842261839,0,1489487604841734527,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604842544594,0,1489487604841791504,base_link,wheel_left_link,0.0,0.115,0.025,0.106855030099,0.698986410841,0.698986410844,-0.1068550301,0,1489487604841791504,base_link,wheel_right_link,0.0,-0.115,0.025,0.475842483717,0.523042953004,0.523042953007,-0.475842483719
1489487604861289322,0,1489487604860713285,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604881438357,0,1489487604880731855,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604884449480,0,1489487604934037806,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604901379795,0,1489487604900728761,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604921133032,0,1489487604920684252,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604934440842,0,1489487604984017716,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604942348678,0,1489487604941707647,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604962360730,0,1489487604961732626,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604982363920,0,1489487604981652090,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487604984424811,0,1489487605034009088,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487604988868574,0,1489487605488292449,base_footprint,base_link,0.0,0.0,0.0102,0.0,0.0,0.0,1.0,0,1489487605488301986,camera_rgb_frame,camera_depth_frame,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0,1489487605488305905,camera_depth_frame,camera_depth_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605488309739,camera_rgb_frame,camera_link,-0.031,0.0125,-0.016,0.0,0.0,0.0,1.0,0,1489487605488311433,base_link,camera_rgb_frame,-0.087,-0.0125,0.287,0.0,0.0,0.0,1.0,0,1489487605488315252,camera_rgb_frame,camera_rgb_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605488317016,base_link,caster_back_link,-0.135,0.0,0.009,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605488318690,base_link,caster_front_link,0.115,0.0,0.007,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605488320775,base_link,cliff_sensor_front_link,0.156,0.0,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605488333088,base_link,cliff_sensor_left_link,0.08734,0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605488334677,base_link,cliff_sensor_right_link,0.085,-0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605488335970,base_link,gyro_link,0.056,0.062,0.0202,0.0,0.0,0.0,1.0,0,1489487605488337513,base_link,plate_bottom_link,0.02364,0.0,0.1306,0.0,0.0,0.0,1.0,0,1489487605488339328,base_link,plate_middle_link,-0.01364,0.0,0.1874,0.0,0.0,0.0,1.0,0,1489487605488340646,base_link,plate_top_link,-0.01364,0.0,0.3966,0.0,0.0,0.0,1.0,0,1489487605488342194,base_link,pole_bottom_0_link,0.12,0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605488343768,base_link,pole_bottom_1_link,0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605488349226,base_link,pole_bottom_2_link,-0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605488351005,base_link,pole_bottom_3_link,0.12,-0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605488352298,base_link,pole_bottom_4_link,0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605488353621,base_link,pole_bottom_5_link,-0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605488354944,base_link,pole_kinect_0_link,-0.1024,0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605488356137,base_link,pole_kinect_1_link,-0.1024,-0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605488357575,base_link,pole_middle_0_link,0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605488358953,base_link,pole_middle_1_link,0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605488360266,base_link,pole_middle_2_link,-0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605488361639,base_link,pole_middle_3_link,-0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605488363153,base_link,pole_top_0_link,0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605488364626,base_link,pole_top_1_link,0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605488366285,base_link,pole_top_2_link,-0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605488368049,base_link,pole_top_3_link,-0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0
1489487605002184583,0,1489487605001637500,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605021143935,0,1489487605020612197,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605034487598,0,1489487605084015404,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487605041132838,0,1489487605040621167,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605060962612,0,1489487605060570920,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605061247281,0,1489487605060614126,base_link,wheel_left_link,0.0,0.115,0.025,0.106855030099,0.698986410841,0.698986410844,-0.1068550301,0,1489487605060614126,base_link,wheel_right_link,0.0,-0.115,0.025,0.475842483717,0.523042953004,0.523042953007,-0.475842483719
1489487605082148098,0,1489487605081583339,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605084367366,0,1489487605134016282,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487605102093064,0,1489487605101602567,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605122131646,0,1489487605121588713,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605134423096,0,1489487605183986850,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487605142067757,0,1489487605141539653,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605162128121,0,1489487605161580381,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605182101031,0,1489487605181554420,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605184232279,0,1489487605234025497,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487605188920103,0,1489487605688690233,base_footprint,base_link,0.0,0.0,0.0102,0.0,0.0,0.0,1.0,0,1489487605688696952,camera_rgb_frame,camera_depth_frame,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0,1489487605688699475,camera_depth_frame,camera_depth_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605688701667,camera_rgb_frame,camera_link,-0.031,0.0125,-0.016,0.0,0.0,0.0,1.0,0,1489487605688702778,base_link,camera_rgb_frame,-0.087,-0.0125,0.287,0.0,0.0,0.0,1.0,0,1489487605688704832,camera_rgb_frame,camera_rgb_optical_frame,0.0,0.0,0.0,-0.5,0.499999999998,-0.5,0.500000000002,0,1489487605688706224,base_link,caster_back_link,-0.135,0.0,0.009,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605688707251,base_link,caster_front_link,0.115,0.0,0.007,-0.707106781185,0.0,0.0,0.707106781188,0,1489487605688708551,base_link,cliff_sensor_front_link,0.156,0.0,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605688716867,base_link,cliff_sensor_left_link,0.08734,0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605688717827,base_link,cliff_sensor_right_link,0.085,-0.13601,0.0214,0.0,0.707106781185,0.0,0.707106781188,0,1489487605688718695,base_link,gyro_link,0.056,0.062,0.0202,0.0,0.0,0.0,1.0,0,1489487605688719920,base_link,plate_bottom_link,0.02364,0.0,0.1306,0.0,0.0,0.0,1.0,0,1489487605688720818,base_link,plate_middle_link,-0.01364,0.0,0.1874,0.0,0.0,0.0,1.0,0,1489487605688721557,base_link,plate_top_link,-0.01364,0.0,0.3966,0.0,0.0,0.0,1.0,0,1489487605688722473,base_link,pole_bottom_0_link,0.12,0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605688723477,base_link,pole_bottom_1_link,0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605688726173,base_link,pole_bottom_2_link,-0.055,0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605688727072,base_link,pole_bottom_3_link,0.12,-0.082,0.1028,0.0,0.0,0.0,1.0,0,1489487605688727892,base_link,pole_bottom_4_link,0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605688728821,base_link,pole_bottom_5_link,-0.055,-0.12,0.1028,0.0,0.0,0.0,1.0,0,1489487605688729598,base_link,pole_kinect_0_link,-0.1024,0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605688730484,base_link,pole_kinect_1_link,-0.1024,-0.098,0.2372,0.0,0.0,0.0,1.0,0,1489487605688731324,base_link,pole_middle_0_link,0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605688732244,base_link,pole_middle_1_link,0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605688733088,base_link,pole_middle_2_link,-0.0381,0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605688734013,base_link,pole_middle_3_link,-0.0381,-0.1505,0.164,0.0,0.0,0.0,1.0,0,1489487605688734808,base_link,pole_top_0_link,0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605688735835,base_link,pole_top_1_link,0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605688736993,base_link,pole_top_2_link,-0.0381,0.1505,0.292,0.0,0.0,0.0,1.0,0,1489487605688737920,base_link,pole_top_3_link,-0.0381,-0.1505,0.292,0.0,0.0,0.0,1.0
1489487605201742726,0,1489487605201478737,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605222081533,0,1489487605221521676,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605234387145,0,1489487605284042195,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487605242059114,0,1489487605241545970,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746463999801,0.665425801274
1489487605262013609,0,1489487605261513801,odom,base_footprint,0.644059328755,0.0139373349844,0.0,0.0,0.0,0.746522066314,0.665360657468
1489487605262353768,0,1489487605261567020,base_link,wheel_left_link,0.0,0.115,0.025,0.106855030099,0.698986410841,0.698986410844,-0.1068550301,0,1489487605261567020,base_link,wheel_right_link,0.0,-0.115,0.025,0.475842483717,0.523042953004,0.523042953007,-0.475842483719
1489487605282078642,0,1489487605281527289,odom,base_footprint,0.644054441929,0.0139797001117,0.0,0.0,0.0,0.746522066314,0.665360657468
1489487605284340253,0,1489487605334029192,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487605302133508,0,1489487605301521083,odom,base_footprint,0.64402023414,0.0142762560023,0.0,0.0,0.0,0.746522066314,0.665360657468
1489487605322118812,0,1489487605321547142,odom,base_footprint,0.643971365872,0.0146999072748,0.0,0.0,0.0,0.746522066314,0.665360657468
1489487605334473583,0,1489487605384022302,map,odom,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0
1489487605342143783,0,1489487605341507459,odom,base_footprint,0.643937158084,0.0149964631654,0.0,0.0,0.0,0.746522066314,0.665360657468
1489487605361601655,0,1489487605361388814,odom,base_footprint,0.643922497603,0.0151235585472,0.0,0.0,0.0,0.746580127143,0.665295508594
